TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,PaymentType,PreferredMagazine,CustomerHeightCM,SaleDate,Year,Month,DayOfWeek,Hour,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,Profit,PromotionUsed
TRANS-06609,2,CUST-0241,Martim,Costa,Regular,Cash,Wellness Weekly,168,2024-01-01,2024,1,Monday,13,Supplements,SUPP-132,1,20.1,20.1,17.09,7.69,Yes
TRANS-06611,1,CUST-0276,Martim,Pereira,Regular,MBWay,Health Today,165,2024-04-12,2024,4,Friday,17,Medications,MEDI-151,1,11.3,11.3,11.3,1.7,No
TRANS-06612,1,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-03-03,2024,3,Sunday,16,Medications,MEDI-161,1,19.35,19.35,19.35,2.9,No
TRANS-06612,2,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-03-03,2024,3,Sunday,16,Dermocosmetics,DERM-184,1,17.2,17.2,17.2,6.88,No
TRANS-06614,1,CUST-0280,Martim,Costa,Parent,Debit Card,Pharma Times,176,2024-03-02,2024,3,Saturday,16,Baby Care,BABY-109,1,12.59,12.59,12.59,3.78,No
TRANS-06614,2,CUST-0280,Martim,Costa,Parent,Debit Card,Pharma Times,176,2024-03-02,2024,3,Saturday,16,Medications,MEDI-138,1,13.13,13.13,13.13,1.97,No
TRANS-06614,3,CUST-0280,Martim,Costa,Parent,Debit Card,Pharma Times,176,2024-03-02,2024,3,Saturday,16,Baby Care,BABY-164,1,8.04,8.04,8.04,2.41,No
TRANS-06617,1,CUST-0061,Beatriz,Silva,Parent,Credit Card,Wellness Weekly,169,2024-09-09,2024,9,Monday,9,Baby Care,BABY-131,1,6.38,6.38,6.38,1.92,No
TRANS-06618,1,CUST-0192,Leonor,Silva,Parent,MBWay,Pharma Times,184,2024-04-16,2024,4,Tuesday,19,Baby Care,BABY-170,1,12.08,12.08,12.08,3.62,No
TRANS-06618,2,CUST-0192,Leonor,Silva,Parent,MBWay,Pharma Times,184,2024-04-16,2024,4,Tuesday,19,Baby Care,BABY-145,1,6.63,6.63,5.64,1.69,Yes
TRANS-06620,1,CUST-0167,Martim,Santos,Regular,MBWay,Wellness Weekly,184,2024-11-17,2024,11,Sunday,11,Medications,MEDI-175,1,20.9,20.9,20.9,3.14,No
TRANS-06621,1,CUST-0115,Leonor,Pereira,Parent,Credit Card,None,153,2024-02-15,2024,2,Thursday,18,Medications,MEDI-126,1,9.28,9.28,9.28,1.39,No
TRANS-06622,1,CUST-0104,Martim,Costa,Parent,Cash,Health Today,162,2024-02-08,2024,2,Thursday,10,Medications,MEDI-193,1,9.77,9.77,9.77,1.47,No
TRANS-06623,1,CUST-0102,Rodrigo,Silva,Regular,Credit Card,Health Today,175,2024-05-10,2024,5,Friday,18,Medications,MEDI-191,1,12.69,12.69,12.69,1.9,No
TRANS-06624,1,CUST-0199,Martim,Oliveira,Parent,MB Way,None,168,2024-03-06,2024,3,Wednesday,19,Baby Care,BABY-178,1,6.61,6.61,6.61,1.98,No
TRANS-06624,2,CUST-0199,Martim,Oliveira,Parent,MBWay,None,168,2024-03-06,2024,3,Wednesday,19,Dermocosmetics,DERM-189,1,44.19,44.19,44.19,17.67,No
TRANS-06626,1,CUST-0041,Leonor,Oliveira,Regular,Cash,None,138,2024-06-20,2024,6,Thursday,18,Supplements,SUPP-130,1,32.09,32.09,32.09,14.44,No
TRANS-06626,2,CUST-0041,Leonor,Oliveira,Regular,Cash,None,138,2024-06-20,2024,6,Thursday,18,Supplements,SUPP-134,1,20.68,20.68,17.58,7.91,Yes
TRANS-06628,1,CUST-0040,Francisco,Santos,Regular,MBWay,Wellness Weekly,173,2024-05-29,2024,5,Wednesday,17,Supplements,SUPP-154,1,26.91,26.91,26.91,12.11,No
TRANS-06629,1,CUST-0005,Martim,Silva,Senior,Cash,Wellness Weekly,165,2024-06-24,2024,6,Monday,18,Weight Loss,WEIG-192,1,29.63,29.63,29.63,14.82,No
TRANS-06630,1,CUST-0286,Francisco,Pereira,Parent,MBWay,None,150,2024-05-24,2024,5,Friday,10,Baby Care,BABY-133,1,7.98,7.98,7.98,2.39,No
TRANS-06630,2,CUST-0286,Francisco,Pereira,Parent,MBWay,None,150,2024-05-24,2024,5,Friday,10,Weight Loss,WEIG-180,1,51.76,51.76,44.0,22.0,Yes
TRANS-06630,3,CUST-0286,Francisco,Pereira,Parent,MBWay,None,150,2024-05-24,2024,5,Friday,10,Supplements,SUPP-104,1,23.31,23.31,23.31,10.49,No
TRANS-06633,1,CUST-0104,Martim,Costa,Parent,Cash,Health Today,162,2024-12-16,2024,12,Monday,12,Medications,MEDI-125,1,10.17,10.17,10.17,1.53,No
TRANS-06633,2,CUST-0104,Martim,Costa,Parent,Cash,Health Today,162,2024-12-16,2024,12,Monday,12,Supplements,SUPP-189,1,21.57,21.57,21.57,9.71,No
TRANS-06635,1,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-05-20,2024,5,Monday,9,Medications,MEDI-109,1,12.25,12.25,12.25,1.84,No
TRANS-06635,2,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-05-20,2024,5,Monday,9,Dermocosmetics,DERM-165,1,15.1,15.1,12.83,5.13,Yes
TRANS-06637,1,CUST-0340,Rodrigo,Pereira,Parent,Debit Card,None,199,2024-06-28,2024,6,Friday,17,Weight Loss,WEIG-150,1,24.97,24.97,21.22,10.61,Yes
TRANS-06638,1,CUST-0168,Beatriz,Costa,Senior,Cash,Health Today,192,2024-05-13,2024,5,Monday,20,Medications,MEDI-166,2,14.59,29.19,29.19,4.38,No
TRANS-06638,2,CUST-0168,Beatriz,Costa,Senior,Cash,Health Today,192,2024-05-13,2024,5,Monday,20,Medications,MEDI-172,1,20.63,20.63,20.63,3.09,No
TRANS-06640,1,CUST-0193,Leonor,Silva,Parent,MBWay,None,181,2024-02-15,2024,2,Thursday,20,Medications,MEDI-119,1,21.98,21.98,21.98,3.3,No
TRANS-06640,2,CUST-0193,Leonor,Silva,Parent,MBWay,None,181,2024-02-15,2024,2,Thursday,20,Medications,MEDI-144,2,14.3,28.59,28.59,4.29,No
TRANS-06642,1,CUST-0002,Beatriz,Oliveira,Regular,Credit Card,,163,2024-06-22,2024,6,Saturday,14,Weight Loss,WEIG-101,1,27.2,27.2,23.12,11.56,Yes
TRANS-06643,1,CUST-0306,Rodrigo,Santos,Parent,Credit Card,Pharma Times,168,2024-02-01,2024,2,Thursday,16,Baby Care,BABY-162,1,9.52,9.52,9.52,2.86,No
TRANS-06644,1,CUST-0350,Leonor,Pereira,Senior,Debit Card,Health Today,178,2024-12-10,2024,12,Tuesday,13,Medications,MEDI-168,1,21.67,21.67,21.67,3.25,No
TRANS-06644,2,CUST-0350,Leonor,Pereira,Senior,Debit Card,Health Today,178,2024-12-10,2024,12,Tuesday,13,Medications,MEDI-132,1,13.06,13.06,13.06,1.96,No
TRANS-06646,1,CUST-0100,Leonor,Santos,Regular,Debit Card,Wellness Weekly,161,2024-02-20,2024,2,Tuesday,11,Medications,MEDI-128,1,18.11,18.11,18.11,2.72,No
TRANS-06647,1,CUST-0092,Francisco,Santos,Regular,Debit Card,Wellness Weekly,152,2024-12-19,2024,12,Thursday,10,Medications,MEDI-167,1,10.06,10.06,10.06,1.51,No
TRANS-06648,1,CUST-0296,Francisco,Pereira,Parent,MBWay,None,181,2024-08-22,2024,8,Thursday,20,Medications,MEDI-143,1,7.35,7.35,7.35,1.1,No
TRANS-06649,1,CUST-0343,Francisco,Oliveira,Regular,Credit Card,Wellness Weekly,165,2024-02-10,2024,2,Saturday,14,Medications,MEDI-124,1,9.95,9.95,9.95,1.49,No
TRANS-06650,1,CUST-0184,Beatriz,Santos,Regular,Cash,Health Today,172,2024-11-07,2024,11,Thursday,20,Medications,MEDI-196,1,16.27,16.27,16.27,2.44,No
TRANS-06650,2,CUST-0184,Beatriz,Santos,Regular,Cash,Health Today,172,2024-11-07,2024,11,Thursday,20,Dermocosmetics,DERM-173,1,41.97,41.97,41.97,16.79,No
TRANS-06652,1,CUST-0088,Matilde,Silva,Regular,Debit Card,Pharma Times,199,2024-09-19,2024,9,Thursday,17,Medications,MEDI-196,1,20.66,20.66,20.66,3.1,No
TRANS-06653,1,CUST-0273,Francisco,Santos,Senior,Cash,Health Today,173,2024-09-18,2024,9,Wednesday,18,Medications,MEDI-116,2,20.26,40.53,40.53,6.08,No
TRANS-06653,2,CUST-0273,Francisco,Santos,Senior,Cash,Health Today,173,2024-09-18,2024,9,Wednesday,18,Dermocosmetics,DERM-148,1,37.79,37.79,37.79,15.11,No
TRANS-06655,1,CUST-0196,Beatriz,Pereira,Regular,MBWay,Pharma Times,193,2024-01-08,2024,1,Monday,9,Supplements,SUPP-138,1,24.11,24.11,20.49,9.22,Yes
TRANS-06656,1,CUST-0238,Martim,Costa,Regular,Credit Card,Wellness Weekly,171,2024-05-24,2024,5,Friday,14,Supplements,SUPP-140,1,31.29,31.29,31.29,14.08,No
TRANS-06656,2,CUST-0238,Martim,Costa,Regular,Credit Card,Wellness Weekly,171,2024-05-24,2024,5,Friday,14,Weight Loss,WEIG-150,1,22.75,22.75,19.34,9.67,Yes
TRANS-06658,1,CUST-0123,Matilde,Pereira,Regular,Cash,None,156,2024-06-21,2024,6,Friday,20,Dermocosmetics,DERM-164,1,43.03,43.03,43.03,17.21,No
TRANS-06659,1,CUST-0317,Rodrigo,Pereira,Regular,Cash,Pharma Times,170,2024-10-28,2024,10,Monday,13,Medications,MEDI-120,1,18.19,18.19,18.19,2.73,No
TRANS-06660,1,CUST-0067,Leonor,Oliveira,Parent,MBWay,Wellness Weekly,185,2024-04-28,2024,4,Sunday,18,Baby Care,BABY-142,1,8.25,8.25,8.25,2.47,No
TRANS-06660,2,CUST-0067,Leonor,Oliveira,Parent,MBWay,Wellness Weekly,185,2024-04-28,2024,4,Sunday,18,Baby Care,BABY-167,1,11.06,11.06,11.06,3.32,No
TRANS-06662,1,CUST-0127,Matilde,Pereira,Senior,MBWay,Wellness Weekly,180,2024-10-29,2024,10,Tuesday,11,Supplements,SUPP-129,1,29.33,29.33,29.33,13.2,No
TRANS-06663,1,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-07-18,2024,7,Thursday,13,Dermocosmetics,DERM-104,1,19.35,19.35,16.45,6.58,Yes
TRANS-06663,2,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-07-18,2024,7,Thursday,13,Dermocosmetics,DERM-155,1,36.1,36.1,30.69,12.28,Yes
TRANS-06663,3,CUST-0319,Beatriz,Costa,Regular,Credit Card,None,143,2024-07-18,2024,7,Thursday,13,Medications,MEDI-130,1,15.99,15.99,15.99,2.4,No
TRANS-06666,1,CUST-0300,Beatriz,Oliveira,Regular,Cash,Pharma Times,165,2024-05-31,2024,5,Friday,17,Supplements,SUPP-161,1,27.9,27.9,27.9,12.56,No
TRANS-06666,2,CUST-0300,Beatriz,Oliveira,Regular,Cash,Pharma Times,165,2024-05-31,2024,5,Friday,17,Supplements,SUPP-188,1,18.57,18.57,18.57,8.36,No
TRANS-06668,1,CUST-0132,Francisco,Santos,Regular,Debit Card,Health Today,165,2024-07-03,2024,7,Wednesday,19,Dermocosmetics,DERM-154,1,36.29,36.29,36.29,14.52,No
TRANS-06669,1,CUST-0008,Francisco,Silva,Parent,Credit Card,None,168,2024-04-08,2024,4,Monday,17,Baby Care,BABY-185,1,10.09,10.09,10.09,3.03,No
TRANS-06669,2,CUST-0008,Francisco,Silva,Parent,Credit Card,None,168,2024-04-08,2024,4,Monday,17,Medications,MEDI-170,2,20.45,40.9,40.9,6.13,No
TRANS-06671,1,CUST-0198,Matilde,Pereira,Regular,Cash,Pharma Times,161,2024-07-03,2024,7,Wednesday,20,Dermocosmetics,DERM-175,1,32.92,32.92,27.98,11.19,Yes
TRANS-06671,2,CUST-0198,Matilde,Pereira,Regular,Cash,Pharma Times,161,2024-07-03,2024,7,Wednesday,20,Weight Loss,WEIG-177,1,52.41,52.41,52.41,26.21,No
TRANS-06673,1,CUST-0059,Leonor,Santos,Parent,Debit Card,Wellness Weekly,167,2024-11-19,2024,11,Tuesday,10,Medications,MEDI-123,1,13.18,13.18,13.18,1.98,No
TRANS-06673,2,CUST-0059,Leonor,Santos,Parent,Debit Card,Wellness Weekly,167,2024-11-19,2024,11,Tuesday,10,Baby Care,BABY-142,1,7.28,7.28,7.28,2.18,No
TRANS-06675,1,CUST-0067,Leonor,Oliveira,Parent,MBWay,Wellness Weekly,185,2024-08-23,2024,8,Friday,18,Medications,MEDI-164,1,18.0,18.0,18.0,2.7,No
TRANS-06675,2,CUST-0067,Leonor,Oliveira,Parent,MBWay,Wellness Weekly,185,2024-08-23,2024,8,Friday,18,Medications,MEDI-145,1,21.28,21.28,21.28,3.19,No
TRANS-06677,1,CUST-0063,Rodrigo,Pereira,Parent,Debit Card,Health Today,181,2024-11-15,2024,11,Friday,10,Supplements,SUPP-196,1,15.21,15.21,15.21,6.85,No
TRANS-06677,2,CUST-0063,Rodrigo,Pereira,Parent,Debit Card,Health Today,181,2024-11-15,2024,11,Friday,10,Dermocosmetics,DERM-193,1,23.92,23.92,23.92,9.57,No
TRANS-06677,3,CUST-0063,Rodrigo,Pereira,Parent,Debit Card,Health Today,181,2024-11-15,2024,11,Friday,10,Medications,MEDI-187,1,9.41,9.41,9.41,1.41,No
TRANS-06680,1,CUST-0050,Martim,Costa,Regular,MB Way,Wellness Weekly,183,2024-03-02,2024,3,Saturday,19,Dermocosmetics,DERM-170,1,23.5,23.5,23.5,9.4,No
TRANS-06681,1,CUST-0159,Matilde,Silva,Parent,MBWay,Wellness Weekly,171,2024-01-23,2024,1,Tuesday,12,Medications,MEDI-194,1,18.96,18.96,18.96,2.84,No
TRANS-06681,2,CUST-0159,Matilde,Silva,Parent,Cash,Wellness Weekly,171,2024-01-23,2024,1,Tuesday,12,Baby Care,BABY-158,1,5.02,5.02,5.02,1.5,No
TRANS-06683,1,CUST-0091,Francisco,Silva,Regular,Debit Card,Wellness Weekly,181,2024-04-11,2024,4,Thursday,16,Weight Loss,WEIG-112,1,47.5,47.5,47.5,23.75,No
TRANS-06683,2,CUST-0091,Francisco,Silva,Regular,Debit Card,Wellness Weekly,181,2024-04-11,2024,4,Thursday,16,Medications,MEDI-115,1,9.15,9.15,9.15,1.37,No
TRANS-06685,1,CUST-0263,Rodrigo,Costa,Senior,Credit Card,Pharma Times,176,2024-10-06,2024,10,Sunday,19,Dermocosmetics,DERM-118,1,30.48,30.48,30.48,12.19,No
TRANS-06685,2,CUST-0263,Rodrigo,Costa,Senior,Credit Card,Pharma Times,176,2024-10-06,2024,10,Sunday,19,Supplements,SUPP-189,1,27.67,27.67,27.67,12.45,No
TRANS-06687,1,CUST-0227,Martim,Costa,Parent,Debit Card,Health Today,142,2024-03-01,2024,3,Friday,19,Medications,MEDI-182,1,19.69,19.69,19.69,2.95,No
TRANS-06687,2,CUST-0227,Martim,Costa,Parent,Debit Card,Health Today,142,2024-03-01,2024,3,Friday,19,Weight Loss,WEIG-134,1,41.41,41.41,41.41,20.71,No
TRANS-06689,1,CUST-0047,Beatriz,Oliveira,Regular,MBWay,Pharma Times,165,2024-03-30,2024,3,Saturday,12,Medications,MEDI-170,1,16.12,16.12,16.12,2.42,No
TRANS-06689,2,CUST-0047,Beatriz,Oliveira,Regular,MBWay,Pharma Times,165,2024-03-30,2024,3,Saturday,12,Medications,MEDI-148,1,8.64,8.64,8.64,1.3,No
TRANS-06691,1,CUST-0346,Francisco,Silva,Regular,MBWay,Health Today,177,2024-09-01,2024,9,Sunday,8,Medications,MEDI-140,1,16.58,16.58,16.58,2.49,No
TRANS-06692,1,CUST-0158,Beatriz,Santos,Parent,Credit Card,Pharma Times,181,2024-08-15,2024,8,Thursday,16,Baby Care,BABY-148,1,11.0,11.0,11.0,3.3,No
TRANS-06693,1,CUST-0118,Beatriz,Costa,Regular,Debit Card,Pharma Times,172,2024-07-19,2024,7,Friday,19,Medications,MEDI-144,2,14.56,29.11,29.11,4.37,No
TRANS-06693,2,CUST-0118,Beatriz,Costa,Regular,Debit Card,Pharma Times,172,2024-07-19,2024,7,Friday,19,Supplements,SUPP-161,1,22.17,22.17,18.85,8.48,Yes
TRANS-06695,1,CUST-0084,Martim,Santos,Senior,Debit Card,None,171,2024-04-08,2024,4,Monday,14,Weight Loss,WEIG-159,1,42.96,42.96,42.96,21.48,No
TRANS-06696,1,CUST-0084,Martim,Santos,Senior,Debit Card,None,171,2024-07-04,2024,7,Thursday,17,Dermocosmetics,DERM-103,1,30.29,30.29,25.74,10.3,Yes
TRANS-06696,2,CUST-0084,Martim,Santos,Senior,Debit Card,None,171,2024-07-04,2024,7,Thursday,17,Medications,MEDI-115,1,9.06,9.06,9.06,1.36,No
TRANS-06698,1,CUST-0113,Leonor,Silva,Regular,MBWay,Wellness Weekly,151,2024-07-07,2024,7,Sunday,15,Medications,MEDI-166,1,10.6,10.6,10.6,1.59,No
TRANS-06699,1,CUST-0316,Leonor,Pereira,Regular,Cash,None,181,2024-11-18,2024,11,Monday,19,Medications,MEDI-185,1,21.79,21.79,21.79,3.27,No
TRANS-06699,2,CUST-0316,Leonor,Pereira,Regular,Cash,None,181,2024-11-18,2024,11,Monday,19,Dermocosmetics,DERM-185,1,33.67,33.67,33.67,13.47,No
TRANS-06701,1,CUST-0350,Leonor,Pereira,Senior,Debit Card,Health Today,178,2024-08-09,2024,8,Friday,14,Dermocosmetics,DERM-182,1,22.92,22.92,22.92,9.17,No
TRANS-06702,1,CUST-0077,Martim,Costa,Regular,MBWay,None,150,2024-05-15,2024,5,Wednesday,14,Medications,MEDI-105,1,14.6,14.6,14.6,2.19,No
TRANS-06703,1,CUST-0239,Francisco,Silva,Regular,Debit Card,Health Today,162,2024-03-29,2024,3,Friday,19,Medications,MEDI-130,1,12.45,12.45,12.45,1.87,No
TRANS-06704,1,CUST-0033,Martim,Santos,Parent,MBWay,Health Today,143,2024-10-17,2024,10,Thursday,12,Medications,MEDI-186,1,19.05,19.05,19.05,2.86,No
TRANS-06704,2,CUST-0033,Martim,Santos,Parent,MBWay,Health Today,143,2024-10-17,2024,10,Thursday,12,Medications,MEDI-141,1,12.37,12.37,12.37,1.86,No
TRANS-06706,1,CUST-0087,Beatriz,Santos,Regular,MBWay,Pharma Times,197,2024-11-03,2024,11,Sunday,18,Dermocosmetics,DERM-120,1,29.48,29.48,29.48,11.79,No
TRANS-06707,1,CUST-0018,Beatriz,Silva,Senior,MBWay,Health Today,166,2024-04-03,2024,4,Wednesday,18,Dermocosmetics,DERM-147,1,38.8,38.8,38.8,15.52,No
TRANS-06708,1,CUST-0146,Beatriz,Silva,Parent,Cash,,165,2024-06-30,2024,6,Sunday,15,Medications,MEDI-172,1,20.7,20.7,20.7,3.1,No
TRANS-06708,2,CUST-0146,Beatriz,Silva,Parent,Cash,Pharma Times,165,2024-06-30,2024,6,Sunday,15,Medications,MEDI-137,1,19.62,19.62,19.62,2.94,No
TRANS-06708,3,CUST-0146,Beatriz,Silva,Parent,Cash,Pharma Times,165,2024-06-30,2024,6,Sunday,15,Baby Care,BABY-142,1,12.82,12.82,12.82,3.85,No
TRANS-06711,1,CUST-0232,Beatriz,Oliveira,Parent,Debit Card,Wellness Weekly,157,2024-04-01,2024,4,Monday,19,Medications,MEDI-174,1,16.01,16.01,16.01,2.4,No
TRANS-06711,2,CUST-0232,Beatriz,Oliveira,Parent,Debit Card,Wellness Weekly,157,2024-04-01,2024,4,Monday,19,Medications,MEDI-185,2,17.24,34.48,34.48,5.17,No
TRANS-06713,1,CUST-0206,Beatriz,Oliveira,Regular,Credit Card,Pharma Times,162,2024-08-17,2024,8,Saturday,20,Medications,MEDI-131,2,12.49,24.98,24.98,3.75,No
TRANS-06713,2,CUST-0206,Beatriz,Oliveira,Regular,Credit Card,Pharma Times,162,2024-08-17,2024,8,Saturday,20,Supplements,SUPP-188,1,13.57,13.57,13.57,6.11,No
TRANS-06715,1,CUST-0324,Beatriz,Pereira,Parent,MBWay,Health Today,155,2024-08-07,2024,8,Wednesday,20,Baby Care,BABY-196,1,6.65,6.65,6.65,1.99,No
TRANS-06715,2,CUST-0324,Beatriz,Pereira,Parent,MBWay,Health Today,155,2024-08-07,2024,8,Wednesday,20,Medications,MEDI-101,1,13.61,13.61,13.61,2.04,No
TRANS-06717,1,CUST-0312,Rodrigo,Costa,Regular,Credit Card,Wellness Weekly,175,2024-06-30,2024,6,Sunday,16,Supplements,SUPP-146,1,22.54,22.54,22.54,10.14,No
TRANS-06717,2,CUST-0312,Rodrigo,Costa,Regular,Credit Card,Wellness Weekly,175,2024-06-30,2024,6,Sunday,16,Weight Loss,WEIG-156,1,40.84,40.84,34.71,17.36,Yes
TRANS-06719,1,CUST-0192,Leonor,Silva,Parent,MBWay,Pharma Times,184,2024-11-28,2024,11,Thursday,17,Baby Care,BABY-116,1,8.31,8.31,8.31,2.49,No
TRANS-06719,2,CUST-0192,Leonor,Silva,Parent,MBWay,Pharma Times,184,2024-11-28,2024,11,Thursday,17,Baby Care,BABY-110,1,10.53,10.53,10.53,3.16,No
TRANS-06721,1,CUST-0326,Beatriz,Silva,Parent,MBWay,Pharma Times,162,2024-08-30,2024,8,Friday,12,Baby Care,BABY-135,1,10.91,10.91,10.91,3.27,No
TRANS-06721,2,CUST-0326,Beatriz,Silva,Parent,MBWay,Pharma Times,162,2024-08-30,2024,8,Friday,12,Weight Loss,WEIG-127,1,48.58,48.58,48.58,24.29,No
TRANS-06721,3,CUST-0326,Beatriz,Silva,Parent,MBWay,Pharma Times,162,2024-08-30,2024,8,Friday,12,Supplements,SUPP-107,1,13.33,13.33,13.33,6.0,No
TRANS-06724,1,CUST-0212,Matilde,Oliveira,Parent,MBWay,Health Today,165,2024-07-20,2024,7,Saturday,15,Weight Loss,WEIG-132,1,38.08,38.08,38.08,19.04,No
TRANS-06724,2,CUST-0212,Matilde,Oliveira,Parent,MBWay,Health Today,165,2024-07-20,2024,7,Saturday,15,Medications,MEDI-186,1,8.91,8.91,8.91,1.34,No
TRANS-06726,1,CUST-0321,Martim,Silva,Parent,MBWay,Health Today,182,2024-09-18,2024,9,Wednesday,16,Dermocosmetics,DERM-159,1,35.43,35.43,35.43,14.17,No
TRANS-06727,1,CUST-0171,Martim,Santos,Regular,Debit Card,Wellness Weekly,181,2024-09-14,2024,9,Saturday,20,Weight Loss,WEIG-134,1,20.7,20.7,20.7,10.35,No
TRANS-06728,1,CUST-0116,Martim,Oliveira,Regular,Debit Card,None,182,2024-02-04,2024,2,Sunday,18,Medications,MEDI-169,1,13.1,13.1,13.1,1.96,No
TRANS-06728,2,CUST-0116,Martim,Oliveira,Regular,Debit Card,None,182,2024-02-04,2024,2,Sunday,18,Medications,MEDI-170,2,9.8,19.59,19.59,2.94,No
TRANS-06730,1,CUST-0264,Leonor,Oliveira,Parent,Debit Card,None,151,2024-11-23,2024,11,Saturday,13,Medications,MEDI-161,2,8.85,17.69,17.69,2.65,No
TRANS-06731,1,CUST-0081,Francisco,Oliveira,Regular,Credit Card,,149,2024-08-24,2024,8,Saturday,13,Medications,MEDI-135,1,7.87,7.87,7.87,1.18,No
TRANS-06731,2,CUST-0081,Francisco,Oliveira,Regular,Credit Card,Wellness Weekly,149,2024-08-24,2024,8,Saturday,13,Weight Loss,WEIG-132,1,23.15,23.15,23.15,11.57,No
TRANS-06733,1,CUST-0192,Leonor,Silva,Parent,MBWay,Pharma Times,184,2024-10-14,2024,10,Monday,19,Dermocosmetics,DERM-172,1,30.84,30.84,30.84,12.34,No
TRANS-06734,1,CUST-0015,Martim,Oliveira,Regular,MBWay,None,172,2024-04-30,2024,4,Tuesday,10,Medications,MEDI-148,1,8.3,8.3,8.3,1.24,No
TRANS-06735,1,CUST-0302,Francisco,Oliveira,Parent,Credit Card,Health Today,160,2024-05-17,2024,5,Friday,17,Dermocosmetics,DERM-186,1,31.97,31.97,31.97,12.79,No
TRANS-06736,1,CUST-0133,Rodrigo,Costa,Senior,MBWay,Health Today,181,2024-06-22,2024,6,Saturday,13,Medications,MEDI-102,1,21.83,21.83,21.83,3.27,No
TRANS-06737,1,CUST-0310,Rodrigo,Oliveira,Parent,Cash,Pharma Times,150,2024-09-01,2024,9,Sunday,10,Supplements,SUPP-107,1,31.97,31.97,31.97,14.39,No
TRANS-06737,2,CUST-0310,Rodrigo,Oliveira,Parent,Cash,Pharma Times,150,2024-09-01,2024,9,Sunday,10,Supplements,SUPP-134,1,32.31,32.31,32.31,14.54,No
TRANS-06739,1,CUST-0243,Martim,Silva,Parent,Debit Card,Pharma Times,181,2024-12-03,2024,12,Tuesday,17,Dermocosmetics,DERM-110,1,35.42,35.42,35.42,14.17,No
TRANS-06740,1,CUST-0118,Beatriz,Costa,Regular,Debit Card,Pharma Times,172,2024-05-27,2024,5,Monday,13,Medications,MEDI-154,1,11.87,11.87,11.87,1.78,No
TRANS-06741,1,CUST-0169,Beatriz,Santos,Parent,Credit Card,Wellness Weekly,139,2024-11-16,2024,11,Saturday,15,Medications,MEDI-143,1,20.2,20.2,20.2,3.03,No
TRANS-06741,2,CUST-0169,Beatriz,Santos,Parent,Credit Card,Wellness Weekly,139,2024-11-16,2024,11,Saturday,15,Medications,MEDI-181,1,9.06,9.06,9.06,1.36,No
TRANS-06743,1,CUST-0225,Matilde,Santos,Parent,Debit Card,Pharma Times,164,2024-10-13,2024,10,Sunday,11,Baby Care,BABY-187,1,5.43,5.43,5.43,1.63,No
TRANS-06744,1,CUST-0186,Beatriz,Santos,Regular,Credit Card,Pharma Times,192,2024-10-09,2024,10,Wednesday,19,Medications,MEDI-109,1,20.87,20.87,20.87,3.13,No
TRANS-06744,2,CUST-0186,Beatriz,Santos,Regular,Credit Card,Pharma Times,192,2024-10-09,2024,10,Wednesday,19,Supplements,SUPP-166,1,30.89,30.89,30.89,13.9,No
TRANS-06746,1,CUST-0305,Francisco,Costa,Regular,MBWay,Pharma Times,156,2024-06-28,2024,6,Friday,16,Medications,MEDI-125,1,18.53,18.53,18.53,2.78,No
TRANS-06747,1,CUST-0327,Rodrigo,Santos,Regular,Debit Card,Health Today,162,2024-11-13,2024,11,Wednesday,9,Medications,MEDI-142,1,19.59,19.59,19.59,2.94,No
TRANS-06748,1,CUST-0064,Rodrigo,Pereira,Parent,Credit Card,,161,2024-06-29,2024,6,Saturday,11,Medications,MEDI-117,2,18.33,36.67,36.67,5.5,No
TRANS-06748,2,CUST-0064,Rodrigo,Pereira,Parent,Credit Card,Pharma Times,161,2024-06-29,2024,6,Saturday,11,Baby Care,BABY-127,1,11.34,11.34,11.34,3.4,No
TRANS-06750,1,CUST-0029,Beatriz,Silva,Regular,Cash,None,180,2024-10-08,2024,10,Tuesday,20,Medications,MEDI-173,1,17.31,17.31,17.31,2.6,No
TRANS-06751,1,CUST-0246,Matilde,Oliveira,Regular,Credit Card,Pharma Times,171,2024-02-08,2024,2,Thursday,9,Medications,MEDI-195,1,14.32,14.32,14.32,2.15,No
TRANS-06752,1,CUST-0197,Francisco,Santos,Parent,Debit Card,Wellness Weekly,163,2024-07-15,2024,7,Monday,10,Baby Care,BABY-160,1,11.99,11.99,10.2,3.06,Yes
TRANS-06752,2,CUST-0197,Francisco,Santos,Parent,Debit Card,Wellness Weekly,163,2024-07-15,2024,7,Monday,10,Dermocosmetics,DERM-108,1,15.3,15.3,13.0,5.2,Yes
TRANS-06754,1,CUST-0028,Leonor,Pereira,Regular,Cash,Pharma Times,172,2024-06-24,2024,6,Monday,10,Medications,MEDI-192,1,17.67,17.67,17.67,2.65,No
