SessionID,CustomerID,FirstName,LastName,CustomerSegment,Sofa_Color,Pillow_Size,SessionDate,Year,Month,DayOfWeek,Genre,Title,Is_Trending,Episodes_Watched,Watch_Next_Episode,User_Country,User_Age
SESS-08116,USER-0250,Chris,White,New Subscriber,Blue,Queen,2024-07-27,2024,7,Saturday,Family,The Magical Treehouse,No,1,No,USA,24
SESS-08117,USER-0075,Amanda,Jackson,Regular User,Grey,Queen,2024-10-18,2024,10,Friday,Sci-Fi,Dimension Drift,No,1,No,USA,59
SESS-08118,USER-0286,Matthew,Thompson,Regular User,Blue,Queen,2024-02-09,2024,2,Friday,Sci-Fi,The Omega Protocol,No,1,Yes,USA,42
SESS-08119,USER-0231,Sarah,Thomas,Family Account,Grey,Queen,2024-02-24,2024,2,Saturday,Comedy,Weekend Getaway,No,4,No,USA,64
SESS-08120,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-02-29,2024,2,Thursday,Family,Adventures of Sparky,No,2,No,USA,38
SESS-08121,USER-0262,Amanda,Martin,Regular User,Blue,Queen,2024-10-07,2024,10,Monday,Drama,Last Hope,No,1,No,USA,61
SESS-08122,USER-0218,Chris,Thomas,Regular User,Black,Standard,2024-04-26,2024,4,Friday,Drama,Crossroads,No,1,Yes,USA,30
SESS-08123,USER-0141,Matthew,Martin,Family Account,Black,Standard,2024-12-03,2024,12,Tuesday,Sci-Fi,Galaxy Runners,No,1,No,USA,38
SESS-08124,USER-0203,Jessica,Jackson,Family Account,Grey,King,2024-05-04,2024,5,Saturday,Family,The Magical Treehouse,No,3,No,USA,27
SESS-08125,USER-0093,Daniel,Jackson,Family Account,Blue,King,2024-07-17,2024,7,Wednesday,Drama,The Inheritance,Yes,1,Yes,USA,41
SESS-08126,USER-0185,Ashley,White,Regular User,Beige,Queen,2024-08-31,2024,8,Saturday,Family,Holiday Heist,No,1,No,USA,44
SESS-08127,USER-0235,Joshua,Anderson,New Subscriber,Beige,Queen,2024-01-09,2024,1,Tuesday,Comedy,Weekend Getaway,Yes,1,Yes,USA,50
SESS-08128,USER-0005,Joshua,Jackson,Regular User,Grey,Standard,2024-07-28,2024,7,Sunday,Drama,Crossroads,No,1,Yes,USA,43
SESS-08129,USER-0203,Jessica,Jackson,Family Account,Grey,King,2024-10-16,2024,10,Wednesday,Drama,Crossroads,No,1,No,USA,53
SESS-08130,USER-0169,Sarah,Taylor,Regular User,Red,Queen,2024-07-07,2024,7,Sunday,Sci-Fi,Chronos,No,3,No,USA,34
SESS-08131,USER-0224,Ashley,Taylor,Family Account,Grey,Standard,2024-08-11,2024,8,Sunday,Comedy,Weekend Getaway,No,1,No,USA,38
SESS-08132,USER-0184,Daniel,Taylor,New Subscriber,Blue,King,2024-08-22,2024,8,Thursday,Comedy,Just Kidding,No,1,No,USA,62
SESS-08133,USER-0036,Sarah,Harris,Regular User,Blue,Queen,2024-11-12,2024,11,Tuesday,Drama,The Inheritance,No,1,No,USA,19
SESS-08134,USER-0288,Sarah,Anderson,Family Account,Blue,Standard,2024-05-23,2024,5,Thursday,Family,Adventures of Sparky,No,1,No,USA,32
SESS-08135,USER-0108,Chris,Anderson,Family Account,Red,Queen,2024-09-24,2024,9,Tuesday,Comedy,Just Kidding,No,1,No,USA,61
SESS-08136,USER-0130,Daniel,Thomas,New Subscriber,Blue,King,2024-12-28,2024,12,Saturday,Comedy,Just Kidding,No,2,No,USA,19
SESS-08137,USER-0205,Sarah,Taylor,Regular User,Beige,Standard,2024-04-15,2024,4,Monday,Drama,Crossroads,No,1,No,USA,24
SESS-08138,USER-0114,Matthew,Martin,Regular User,Blue,Standard,2024-03-17,2024,3,Sunday,Drama,City Lights,No,2,No,USA,53
SESS-08139,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-05-12,2024,5,Sunday,Sci-Fi,Galaxy Runners,Yes,2,Yes,USA,63
SESS-08140,USER-0207,Joshua,Thomas,New Subscriber,Red,Queen,2024-07-29,2024,7,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,60
SESS-08141,USER-0186,Amanda,Thompson,Regular User,Black,Queen,2024-10-18,2024,10,Friday,Comedy,Weekend Getaway,No,1,No,USA,49
SESS-08142,USER-0044,Sarah,Thomas,Regular User,Beige,Standard,2024-12-04,2024,12,Wednesday,Sci-Fi,The Omega Protocol,No,1,No,USA,20
SESS-08143,USER-0297,Chris,Martin,New Subscriber,Black,King,2024-07-21,2024,7,Sunday,Sci-Fi,The Omega Protocol,No,1,No,USA,20
SESS-08144,USER-0253,Chris,Harris,New Subscriber,,King,2024-07-13,2024,7,Saturday,Drama,Crossroads,Yes,1,Yes,USA,50
SESS-08145,USER-0119,Sarah,Jackson,New Subscriber,Beige,Queen,2024-03-15,2024,3,Friday,Comedy,Weekend Getaway,No,1,No,USA,62
SESS-08146,USER-0192,Matthew,Anderson,Family Account,Blue,Queen,2024-02-03,2024,2,Saturday,Comedy,The Misfit,No,2,No,USA,42
SESS-08147,USER-0131,Jessica,Anderson,Family Account,Grey,Standard,2024-06-17,2024,6,Monday,Sci-Fi,Chronos,No,1,Yes,USA,54
SESS-08148,USER-0271,Matthew,Harris,Regular User,Beige,Standard,2024-10-30,2024,10,Wednesday,Sci-Fi,Dimension Drift,No,1,No,USA,53
SESS-08149,USER-0021,Chris,Martin,Regular User,Blue,Queen,2024-10-02,2024,10,Wednesday,Drama,Last Hope,Yes,1,Yes,USA,52
SESS-08150,USER-0222,Amanda,Martin,Regular User,Grey,Queen,2024-10-21,2024,10,Monday,Family,Adventures of Sparky,No,1,No,USA,36
SESS-08151,USER-0016,Daniel,Jackson,Regular User,Beige,Queen,2024-01-06,2024,1,Saturday,Sci-Fi,Galaxy Runners,Yes,4,Yes,USA,62
SESS-08152,USER-0272,Jessica,White,Regular User,Beige,Queen,2024-10-16,2024,10,Wednesday,Drama,Crossroads,No,1,No,USA,36
SESS-08153,USER-0177,Matthew,Jackson,Family Account,Beige,Queen,2024-08-18,2024,8,Sunday,Family,Holiday Heist,No,1,No,USA,50
SESS-08154,USER-0013,Joshua,White,Regular User,Black,Queen,2024-09-27,2024,9,Friday,Family,The Magical Treehouse,No,1,No,USA,35
SESS-08155,USER-0202,Ashley,Anderson,New Subscriber,Beige,Standard,2024-01-20,2024,1,Saturday,Comedy,Laugh Track,Yes,4,Yes,USA,44
SESS-08156,USER-0065,Matthew,Thompson,Regular User,Beige,Standard,2024-10-08,2024,10,Tuesday,Drama,Last Hope,No,1,No,USA,47
SESS-08157,USER-0026,Jessica,Harris,Family Account,Red,Standard,2024-05-11,2024,5,Saturday,Family,Adventures of Sparky,Yes,3,Yes,USA,48
SESS-08158,USER-0255,Chris,Martin,New Subscriber,,King,2024-06-28,2024,6,Friday,Sci-Fi,Dimension Drift,No,1,Yes,USA,56
SESS-08159,USER-0060,Amanda,Martin,Family Account,Black,Queen,2024-10-13,2024,10,Sunday,Comedy,The Misfit,Yes,3,Yes,USA,20
SESS-08160,USER-0215,Daniel,Jackson,Family Account,Grey,Standard,2024-03-30,2024,3,Saturday,Comedy,Just Kidding,No,3,No,USA,39
SESS-08161,USER-0232,Chris,White,Regular User,Red,Queen,2024-09-20,2024,9,Friday,Sci-Fi,Galaxy Runners,No,1,No,USA,27
SESS-08162,USER-0272,Jessica,White,Regular User,Beige,Queen,2024-02-18,2024,2,Sunday,Drama,Crossroads,Yes,2,Yes,USA,25
SESS-08163,USER-0281,Chris,Thompson,Regular User,Black,Standard,2024-04-05,2024,4,Friday,Comedy,Weekend Getaway,No,1,No,USA,51
SESS-08164,USER-0186,Amanda,Thompson,Regular User,Black,Queen,2024-08-16,2024,8,Friday,Horror,Don't Look Back,No,1,No,USA,59
SESS-08165,USER-0019,Matthew,White,Family Account,Beige,Standard,2024-08-15,2024,8,Thursday,Comedy,Laugh Track,No,1,No,USA,35
SESS-08166,USER-0154,Daniel,Harris,New Subscriber,Black,Standard,2024-09-28,2024,9,Saturday,Drama,The Inheritance,No,3,No,USA,29
SESS-08167,USER-0272,Jessica,White,Regular User,Beige,Queen,2024-09-02,2024,9,Monday,Comedy,Laugh Track,No,1,No,USA,63
SESS-08168,USER-0234,Ashley,Jackson,New Subscriber,Black,Queen,2024-02-04,2024,2,Sunday,Drama,Last Hope,No,3,No,USA,49
SESS-08169,USER-0175,Amanda,Anderson,Regular User,Beige,King,2024-08-20,2024,8,Tuesday,Sci-Fi,Chronos,No,1,No,United States,19
SESS-08170,USER-0134,Daniel,Harris,Regular User,Black,Queen,2024-07-25,2024,7,Thursday,Drama,City Lights,Yes,1,Yes,USA,34
SESS-08171,USER-0092,Amanda,Harris,Family Account,Beige,Queen,2024-01-06,2024,1,Saturday,Sci-Fi,The Omega Protocol,Yes,2,Yes,USA,29
SESS-08172,USER-0026,Jessica,Harris,Family Account,Red,Standard,2024-11-24,2024,11,Sunday,Comedy,Laugh Track,No,3,No,USA,24
SESS-08173,USER-0072,Joshua,Jackson,New Subscriber,Red,Queen,2024-06-18,2024,6,Tuesday,Comedy,Just Kidding,No,1,No,USA,32
SESS-08174,USER-0086,Amanda,Anderson,Regular User,Black,King,2024-09-30,2024,9,Monday,Sci-Fi,Galaxy Runners,No,1,No,USA,19
SESS-08175,USER-0096,Sarah,Jackson,Family Account,Grey,Queen,2024-12-09,2024,12,Monday,Family,Adventures of Sparky,No,4,No,USA,44
SESS-08176,USER-0205,Sarah,Taylor,Regular User,Beige,Standard,2024-05-20,2024,5,Monday,Family,The Magical Treehouse,No,1,No,USA,43
SESS-08177,USER-0026,Jessica,Harris,Family Account,Red,Standard,2024-02-06,2024,2,Tuesday,Family,The Magical Treehouse,No,1,No,USA,42
SESS-08178,USER-0140,Joshua,Thompson,Family Account,Red,King,2024-11-12,2024,11,Tuesday,Family,The Magical Treehouse,Yes,2,Yes,USA,29
SESS-08179,USER-0120,Jessica,Harris,Family Account,Red,Queen,2024-02-04,2024,2,Sunday,Family,The Magical Treehouse,No,4,No,USA,34
SESS-08180,USER-0011,Joshua,Martin,Regular User,Grey,King,2024-09-29,2024,9,Sunday,Horror,Echoes of Fear,No,2,No,USA,18
SESS-08181,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-09-10,2024,9,Tuesday,Drama,Last Hope,No,1,No,USA,48
SESS-08182,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-06-12,2024,6,Wednesday,Horror,The Shadow in the Corner,No,1,No,USA,57
SESS-08183,USER-0184,Daniel,Taylor,New Subscriber,Blue,King,2024-03-19,2024,3,Tuesday,Sci-Fi,Chronos,Yes,1,Yes,USA,22
SESS-08184,USER-0032,Ashley,Anderson,Family Account,Beige,King,2024-07-14,2024,7,Sunday,Sci-Fi,Chronos,No,1,No,USA,45
SESS-08185,USER-0251,Sarah,Harris,Regular User,Beige,Standard,2024-08-27,2024,8,Tuesday,Sci-Fi,Dimension Drift,No,1,No,USA,45
SESS-08186,USER-0293,Daniel,Thomas,Family Account,Blue,Standard,2024-01-30,2024,1,Tuesday,Sci-Fi,The Omega Protocol,Yes,1,Yes,USA,25
SESS-08187,USER-0270,Matthew,Anderson,Family Account,Blue,King,2024-06-01,2024,6,Saturday,Comedy,Just Kidding,No,2,No,USA,31
SESS-08188,USER-0010,Chris,Thompson,New Subscriber,Grey,Standard,2024-01-05,2024,1,Friday,Comedy,Just Kidding,No,1,No,USA,23
SESS-08189,USER-0292,Joshua,Anderson,Regular User,Black,King,2024-12-21,2024,12,Saturday,Sci-Fi,Dimension Drift,No,3,No,USA,35
SESS-08190,USER-0181,Jessica,Martin,New Subscriber,Black,King,2024-05-17,2024,5,Friday,Drama,The Inheritance,No,1,No,USA,54
SESS-08191,USER-0090,Amanda,Thompson,Family Account,Grey,King,2024-01-22,2024,1,Monday,Family,Holiday Heist,No,2,No,USA,27
SESS-08192,USER-0127,Sarah,White,Regular User,Beige,King,2024-08-06,2024,8,Tuesday,Sci-Fi,Chronos,No,1,No,USA,64
SESS-08193,USER-0120,Jessica,Harris,Family Account,Red,Queen,2024-07-11,2024,7,Thursday,Family,Adventures of Sparky,No,1,No,USA,52
SESS-08194,USER-0103,Sarah,Harris,Regular User,Blue,King,2024-08-17,2024,8,Saturday,Drama,Last Hope,No,1,Yes,USA,52
SESS-08195,USER-0163,Amanda,Taylor,New Subscriber,Beige,Queen,2024-08-21,2024,8,Wednesday,Drama,City Lights,No,1,Yes,USA,34
SESS-08196,USER-0271,Matthew,Harris,Regular User,Beige,Standard,2024-09-01,2024,9,Sunday,Comedy,Laugh Track,No,3,No,USA,63
SESS-08197,USER-0064,Sarah,Harris,Regular User,Beige,King,2024-08-26,2024,8,Monday,Sci-Fi,The Omega Protocol,No,1,No,USA,44
SESS-08198,USER-0039,Sarah,Anderson,Regular User,Blue,Standard,2024-05-17,2024,5,Friday,Sci-Fi,Chronos,No,1,No,USA,41
SESS-08199,USER-0160,Joshua,Harris,New Subscriber,Black,Queen,2024-08-27,2024,8,Tuesday,Horror,Don't Look Back,No,1,No,USA,27
SESS-08200,USER-0073,Sarah,Taylor,New Subscriber,Grey,King,2024-06-17,2024,6,Monday,Drama,Last Hope,Yes,1,Yes,USA,34
SESS-08201,USER-0146,Chris,Jackson,New Subscriber,,King,2024-11-08,2024,11,Friday,Drama,The Inheritance,No,1,No,USA,62
SESS-08202,USER-0077,Daniel,Taylor,Regular User,Blue,Queen,2024-11-28,2024,11,Thursday,Family,The Magical Treehouse,No,2,No,USA,50
SESS-08203,USER-0018,Jessica,Martin,regular user,Blue,King,2024-10-17,2024,10,Thursday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,50
SESS-08204,USER-0189,Ashley,Taylor,Regular User,Blue,Queen,2024-03-14,2024,3,Thursday,Sci-Fi,The Omega Protocol,No,1,No,USA,34
SESS-08205,USER-0146,Chris,Jackson,New Subscriber,Blue,King,2024-08-14,2024,8,Wednesday,Family,Holiday Heist,Yes,1,Yes,USA,35
SESS-08206,USER-0298,Matthew,Thomas,Family Account,Beige,Queen,2024-09-04,2024,9,Wednesday,Comedy,Weekend Getaway,No,1,No,USA,61
SESS-08207,USER-0091,Matthew,Harris,Family Account,Grey,Queen,2024-08-09,2024,8,Friday,Comedy,The Misfit,No,1,No,USA,55
SESS-08208,USER-0187,Ashley,Taylor,Family Account,Beige,King,2024-01-08,2024,1,Monday,Family,Adventures of Sparky,No,1,No,USA,24
SESS-08209,USER-0122,Ashley,Martin,Regular User,Red,King,2024-01-05,2024,1,Friday,Sci-Fi,Chronos,No,1,No,USA,43
SESS-08210,USER-0155,Daniel,Thomas,New Subscriber,Grey,Standard,2024-03-17,2024,3,Sunday,Comedy,The Misfit,No,3,No,USA,18
SESS-08211,USER-0082,Amanda,Martin,New Subscriber,Blue,King,2024-03-21,2024,3,Thursday,Drama,The Inheritance,Yes,1,Yes,USA,28
SESS-08212,USER-0022,Matthew,Thompson,Regular User,Black,King,2024-06-29,2024,6,Saturday,Sci-Fi,The Omega Protocol,No,3,No,USA,27
SESS-08213,USER-0275,Ashley,Anderson,Regular User,Beige,Standard,2024-07-10,2024,7,Wednesday,Sci-Fi,Chronos,No,1,No,USA,48
SESS-08214,USER-0275,Ashley,Anderson,Regular User,Beige,Standard,2024-04-04,2024,4,Thursday,Comedy,Weekend Getaway,No,1,No,USA,42
SESS-08215,USER-0290,Daniel,Thomas,Regular User,Grey,Queen,2024-06-02,2024,6,Sunday,Horror,Don't Look Back,No,3,No,USA,18
SESS-08216,USER-0098,Daniel,Anderson,Regular User,Black,Queen,2024-10-02,2024,10,Wednesday,Comedy,The Misfit,No,1,No,USA,60
SESS-08217,USER-0180,Jessica,Thompson,Regular User,Red,King,2024-08-21,2024,8,Wednesday,Comedy,The Misfit,No,1,No,USA,20
SESS-08218,USER-0205,Sarah,Taylor,Regular User,Beige,Standard,2024-01-13,2024,1,Saturday,Drama,City Lights,No,3,No,USA,18
SESS-08219,USER-0145,Joshua,Taylor,Family Account,Grey,King,2024-01-26,2024,1,Friday,Family,The Magical Treehouse,No,1,No,USA,24
SESS-08220,USER-0100,Sarah,Martin,New Subscriber,Red,Standard,2024-04-01,2024,4,Monday,Comedy,Just Kidding,No,1,No,USA,60
SESS-08221,USER-0270,Matthew,Anderson,Family Account,Blue,King,2024-09-20,2024,9,Friday,Family,The Magical Treehouse,No,1,No,USA,31
SESS-08222,USER-0085,Ashley,Anderson,Regular User,Beige,Standard,2024-02-23,2024,2,Friday,Horror,Don't Look Back,No,1,No,USA,40
SESS-08223,USER-0225,Chris,Taylor,Regular User,Blue,Standard,2024-10-13,2024,10,Sunday,Drama,Crossroads,Yes,2,Yes,USA,34
SESS-08224,USER-0025,Daniel,Thomas,New Subscriber,Red,Queen,2024-07-06,2024,7,Saturday,Horror,Don't Look Back,No,2,No,USA,31
SESS-08225,USER-0286,Matthew,Thompson,Regular User,Blue,Queen,2024-07-19,2024,7,Friday,Drama,The Inheritance,No,1,No,USA,26
SESS-08226,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-06-18,2024,6,Tuesday,Drama,City Lights,No,1,No,USA,38
SESS-08227,USER-0188,Joshua,Jackson,Regular User,Red,Standard,2024-06-19,2024,6,Wednesday,Sci-Fi,Chronos,Yes,1,Yes,USA,62
SESS-08228,USER-0124,Daniel,Martin,New Subscriber,Black,King,2024-10-17,2024,10,Thursday,Comedy,Laugh Track,No,1,No,USA,19
SESS-08229,USER-0011,Joshua,Martin,Regular User,Grey,King,2024-12-18,2024,12,Wednesday,Family,Holiday Heist,Yes,4,Yes,USA,49
SESS-08230,USER-0188,Joshua,Jackson,Regular User,Red,Standard,2024-12-07,2024,12,Saturday,Sci-Fi,Chronos,No,2,No,USA,25
SESS-08231,USER-0289,Sarah,Thomas,Regular User,Blue,Standard,2024-04-24,2024,4,Wednesday,Horror,Echoes of Fear,No,1,No,USA,53
SESS-08232,USER-0293,Daniel,Thomas,Family Account,Blue,Standard,2024-07-16,2024,7,Tuesday,Comedy,Laugh Track,No,1,No,USA,43
SESS-08233,USER-0151,Joshua,Taylor,Regular User,Blue,Standard,2024-02-22,2024,2,Thursday,Family,Holiday Heist,Yes,1,Yes,USA,54
SESS-08234,USER-0093,Daniel,Jackson,Family Account,Blue,King,2024-02-25,2024,2,Sunday,Family,The Magical Treehouse,No,2,No,USA,32
SESS-08235,USER-0060,Amanda,Martin,Family Account,Black,Queen,2024-02-25,2024,2,Sunday,Family,Adventures of Sparky,No,2,No,USA,51
SESS-08236,USER-0254,Ashley,Thompson,Regular User,Red,Standard,2024-08-08,2024,8,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,38
SESS-08237,USER-0023,Matthew,Jackson,Family Account,Beige,King,2024-03-30,2024,3,Saturday,Family,The Magical Treehouse,No,3,No,USA,40
SESS-08238,USER-0157,Ashley,Jackson,New Subscriber,Red,Queen,2024-03-07,2024,3,Thursday,Horror,The Shadow in the Corner,No,1,No,USA,26
SESS-08239,USER-0137,Jessica,Anderson,New Subscriber,Red,Standard,2024-12-15,2024,12,Sunday,Drama,Last Hope,Yes,2,Yes,USA,57
SESS-08240,USER-0106,Sarah,White,Regular User,Black,King,2024-08-26,2024,8,Monday,Horror,Don't Look Back,Yes,1,Yes,USA,43
SESS-08241,USER-0279,Chris,Thomas,Regular User,Black,King,2024-01-09,2024,1,Tuesday,Horror,Don't Look Back,No,1,No,USA,60
SESS-08242,USER-0011,Joshua,Martin,Regular User,Grey,King,2024-11-03,2024,11,Sunday,Horror,The Shadow in the Corner,No,3,No,United States,39
SESS-08243,USER-0186,Amanda,Thompson,Regular User,Black,Queen,2024-10-11,2024,10,Friday,Drama,Crossroads,No,1,No,USA,30
SESS-08244,USER-0184,Daniel,Taylor,New Subscriber,Blue,King,2024-03-17,2024,3,Sunday,Horror,The Shadow in the Corner,Yes,3,Yes,USA,42
SESS-08245,USER-0056,Daniel,Harris,New Subscriber,Black,King,2024-12-22,2024,12,Sunday,Comedy,The Misfit,No,3,No,USA,24
SESS-08246,USER-0224,Ashley,Taylor,Family Account,Grey,Standard,2024-04-16,2024,4,Tuesday,Family,Adventures of Sparky,Yes,1,Yes,USA,44
SESS-08247,USER-0300,Amanda,Martin,Regular User,Grey,Queen,2024-11-08,2024,11,Friday,Horror,Don't Look Back,No,2,No,USA,32
SESS-08248,USER-0132,Jessica,Jackson,Regular User,Blue,Queen,2024-10-27,2024,10,Sunday,Sci-Fi,Chronos,Yes,3,Yes,USA,29
SESS-08249,USER-0038,Daniel,Martin,New Subscriber,Grey,Standard,2024-11-01,2024,11,Friday,Horror,The Shadow in the Corner,No,2,No,USA,62
SESS-08250,USER-0298,Matthew,Thomas,Family Account,Beige,Queen,2024-02-09,2024,2,Friday,Drama,Last Hope,No,2,No,USA,50
SESS-08251,USER-0075,Amanda,Jackson,Regular User,Grey,Queen,2024-08-07,2024,8,Wednesday,Drama,Crossroads,Yes,1,Yes,USA,38
SESS-08252,USER-0046,Ashley,Taylor,New Subscriber,Red,King,2024-08-19,2024,8,Monday,Drama,City Lights,Yes,1,Yes,USA,42
SESS-08253,USER-0217,Chris,Anderson,New Subscriber,Grey,Queen,2024-07-19,2024,7,Friday,Comedy,Just Kidding,No,1,Yes,USA,57
SESS-08254,USER-0015,Sarah,White,New Subscriber,Beige,King,2024-03-03,2024,3,Sunday,Sci-Fi,The Omega Protocol,No,3,No,USA,64
SESS-08255,USER-0268,Sarah,Harris,Regular User,Red,Standard,2024-09-01,2024,9,Sunday,Sci-Fi,Galaxy Runners,No,3,No,USA,39
SESS-08256,USER-0107,Joshua,Harris,Regular User,Black,Queen,2024-02-08,2024,2,Thursday,Family,The Magical Treehouse,No,2,No,USA,31
SESS-08257,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-02-24,2024,2,Saturday,Family,Holiday Heist,Yes,2,Yes,USA,25
SESS-08258,USER-0265,Joshua,Martin,Family Account,Blue,Standard,2024-12-13,2024,12,Friday,Comedy,Weekend Getaway,No,1,No,USA,41
SESS-08259,USER-0042,Sarah,Martin,Regular User,Beige,Standard,2024-09-19,2024,9,Thursday,Sci-Fi,Chronos,Yes,1,Yes,USA,20
SESS-08260,USER-0242,Jessica,Thompson,New Subscriber,Red,Standard,2024-02-28,2024,2,Wednesday,Sci-Fi,Chronos,No,2,No,USA,29
SESS-08261,USER-0269,Matthew,Anderson,New Subscriber,Red,Standard,2024-02-04,2024,2,Sunday,Comedy,The Misfit,No,2,No,USA,64
SESS-08262,USER-0095,Ashley,Anderson,Regular User,Beige,Standard,2024-01-17,2024,1,Wednesday,Sci-Fi,Galaxy Runners,Yes,1,Yes,USA,39
SESS-08263,USER-0118,Jessica,Thomas,Regular User,Beige,Standard,2024-12-11,2024,12,Wednesday,Sci-Fi,Chronos,No,1,No,USA,33
SESS-08264,USER-0040,Matthew,Martin,Regular User,Grey,Queen,2024-01-13,2024,1,Saturday,Drama,Last Hope,Yes,3,Yes,USA,24
SESS-08265,USER-0263,Joshua,Jackson,Regular User,Blue,Queen,2024-09-13,2024,9,Friday,Sci-Fi,Galaxy Runners,No,1,No,USA,35
SESS-08266,USER-0019,Matthew,White,Family Account,Beige,Standard,2024-05-08,2024,5,Wednesday,Family,Holiday Heist,No,1,No,USA,62
SESS-08267,USER-0212,Jessica,Thompson,Family Account,Grey,Queen,2024-06-19,2024,6,Wednesday,Family,Holiday Heist,Yes,1,Yes,USA,40
SESS-08268,USER-0257,Sarah,Thomas,Regular User,Black,Queen,2024-03-21,2024,3,Thursday,Sci-Fi,Galaxy Runners,Yes,1,No,USA,43
SESS-08269,USER-0283,Daniel,Harris,New Subscriber,Red,King,2024-08-03,2024,8,Saturday,Comedy,Just Kidding,No,1,No,USA,55
SESS-08270,USER-0298,Matthew,Thomas,Family Account,Beige,Queen,2024-11-29,2024,11,Friday,Family,The Magical Treehouse,No,1,No,USA,19
SESS-08271,USER-0222,Amanda,Martin,Regular User,Grey,Queen,2024-06-23,2024,6,Sunday,Sci-Fi,Galaxy Runners,No,3,No,USA,19
SESS-08272,USER-0073,Sarah,Taylor,New Subscriber,Grey,King,2024-05-09,2024,5,Thursday,Comedy,The Misfit,No,1,No,USA,39
SESS-08273,USER-0265,Joshua,Martin,Family Account,Blue,Standard,2024-02-14,2024,2,Wednesday,Family,Holiday Heist,Yes,2,Yes,USA,55
SESS-08274,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-10-18,2024,10,Friday,Comedy,The Misfit,No,1,No,USA,59
SESS-08275,USER-0049,Sarah,White,New Subscriber,Black,King,2024-05-05,2024,5,Sunday,Comedy,Weekend Getaway,No,3,No,USA,45
SESS-08276,USER-0249,Daniel,Jackson,Regular User,Red,Queen,2024-03-23,2024,3,Saturday,Comedy,Weekend Getaway,No,3,No,USA,34
SESS-08277,USER-0182,Jessica,White,Regular User,Grey,Standard,2024-09-25,2024,9,Wednesday,Comedy,Just Kidding,No,1,Yes,USA,35
SESS-08278,USER-0075,Amanda,Jackson,Regular User,Grey,Queen,2024-04-08,2024,4,Monday,Drama,Crossroads,Yes,1,Yes,USA,19
SESS-08279,USER-0292,Joshua,Anderson,Regular User,Black,King,2024-03-20,2024,3,Wednesday,Sci-Fi,Dimension Drift,Yes,1,Yes,USA,52
SESS-08280,USER-0217,Chris,Anderson,New Subscriber,Grey,Queen,2024-03-28,2024,3,Thursday,Drama,The Inheritance,No,1,No,USA,32
SESS-08281,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-06-11,2024,6,Tuesday,Sci-Fi,Chronos,Yes,1,Yes,USA,32
SESS-08282,USER-0214,Ashley,Martin,New Subscriber,Grey,Queen,2024-01-03,2024,1,Wednesday,Horror,Don't Look Back,No,2,No,USA,61
SESS-08283,USER-0060,Amanda,Martin,Family Account,Black,Queen,2024-08-19,2024,8,Monday,Family,Adventures of Sparky,No,1,No,USA,62
SESS-08284,USER-0079,Ashley,Jackson,Family Account,Beige,Standard,2024-11-05,2024,11,Tuesday,Comedy,Weekend Getaway,No,2,No,USA,51
SESS-08285,USER-0065,Matthew,Thompson,Regular User,Beige,Standard,2024-02-18,2024,2,Sunday,Comedy,The Misfit,No,3,No,USA,32
SESS-08286,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-12-01,2024,12,Sunday,Comedy,Just Kidding,No,2,No,USA,35
SESS-08287,USER-0172,Amanda,Martin,Regular User,Red,Queen,2024-11-01,2024,11,Friday,Family,Holiday Heist,No,1,No,USA,30
SESS-08288,USER-0274,Amanda,Taylor,Regular User,Beige,Standard,2024-09-25,2024,9,Wednesday,Drama,Last Hope,No,1,No,USA,55
SESS-08289,USER-0243,Amanda,Taylor,Regular User,Blue,Standard,2024-11-01,2024,11,Friday,Drama,City Lights,Yes,1,Yes,USA,25
SESS-08290,USER-0224,Ashley,Taylor,Family Account,Grey,Standard,2024-01-11,2024,1,Thursday,Comedy,The Misfit,No,2,No,USA,33
SESS-08291,USER-0171,Ashley,Thomas,Regular User,Grey,Queen,2024-12-11,2024,12,Wednesday,Drama,The Inheritance,Yes,1,Yes,USA,37
SESS-08292,USER-0049,Sarah,White,New Subscriber,Black,King,2024-06-02,2024,6,Sunday,Comedy,Weekend Getaway,No,2,No,USA,43
SESS-08293,USER-0080,Jessica,Martin,Regular User,Black,Standard,2024-04-04,2024,4,Thursday,Comedy,The Misfit,Yes,1,Yes,USA,52
SESS-08294,USER-0112,Matthew,Martin,New Subscriber,,King,2024-09-19,2024,9,Thursday,Sci-Fi,Galaxy Runners,No,1,Yes,USA,34
