TransactionID,LineItemID,CustomerID,FirstName,LastName,CustomerSegment,LaptopBrand,FavoriteMusic,SaleDate,Year,Month,DayOfWeek,Hour,TimeOfDay,ProductCategory,ProductID,UnitsSold,UnitPrice,PreDiscountRevenue,Revenue,OfferUsed,Location
TRANS-05658,2,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-06-30,2024,6,Sunday,10,Morning,Cold Drink,COLD-194,1,3.12,3.12,3.12,No,Downtown
TRANS-05658,3,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-06-30,2024,6,Sunday,10,Morning,Sandwich,SAND-144,1,5.82,5.82,4.95,Yes,Downtown
TRANS-05661,1,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-02-05,2024,2,Monday,15,Afternoon,Hot Drink,HOT -171,1,3.1,3.1,3.1,No,Downtown
TRANS-05662,1,CUST-0099,Ana,Rodrigues,Student,HP,Fado,2024-11-27,2024,11,Wednesday,14,Afternoon,Cold Drink,COLD-135,1,4.47,4.47,4.47,No,Downtown
TRANS-05663,1,CUST-0324,Francisco,Martins,Tourist,Dell,Indie,2024-12-08,2024,12,Sunday,13,Lunchtime,Sandwich,SAND-168,1,5.02,5.02,5.02,No,Downtown
TRANS-05664,1,CUST-0038,Ana,Rodrigues,Student,Dell,Electronic,2024-02-21,2024,2,Wednesday,16,Afternoon,Sandwich,SAND-148,1,4.93,4.93,4.93,No,Downtown
TRANS-05665,1,CUST-0242,Francisco,Goncalves,Regular,HP,Fado,2024-01-12,2024,1,Friday,15,Afternoon,Sandwich,SAND-158,1,4.78,4.78,4.78,No,Downtown
TRANS-05665,2,CUST-0242,Francisco,Goncalves,Regular,HP,Fado,2024-01-12,2024,1,Friday,15,Afternoon,Hot Drink,HOT -156,1,3.48,3.48,3.48,No,Downtown
TRANS-05667,1,CUST-0237,Diogo,Ferreira,Regular,Lenovo,Electronic,2024-02-06,2024,2,Tuesday,8,Morning,Cold Drink,COLD-191,1,4.39,4.39,4.39,No,Downtown
TRANS-05667,2,CUST-0237,Diogo,Ferreira,Regular,Lenovo,Electronic,2024-02-06,2024,2,Tuesday,8,Morning,Pastry,PAST-137,1,2.26,2.26,1.92,Yes,Downtown
TRANS-05667,3,CUST-0237,Diogo,Ferreira,Regular,Lenovo,Electronic,2024-02-06,2024,2,Tuesday,8,Morning,Pastry,PAST-132,1,1.71,1.71,1.45,Yes,Downtown
TRANS-05670,1,CUST-0179,Tiago,Ferreira,Student,HP,Fado,2024-04-29,2024,4,Monday,16,Afternoon,Hot Drink,HOT -150,1,3.29,3.29,3.29,No,Downtown
TRANS-05671,1,CUST-0034,Miguel,Fernandes,Regular,HP,Pop,2024-06-13,2024,6,Thursday,17,Afternoon,Hot Drink,HOT -160,1,2.01,2.01,2.01,No,Downtown
TRANS-05671,2,CUST-0034,Miguel,Fernandes,Regular,,Pop,2024-06-13,2024,6,Thursday,17,Afternoon,Hot Drink,HOT -160,1,2.98,2.98,2.98,No,Downtown
TRANS-05673,1,CUST-0288,Tiago,Oliveira,Tourist,HP,Electronic,2024-07-15,2024,7,Monday,9,Morning,Pastry,PAST-155,2,1.56,3.12,2.66,Yes,Downtown
TRANS-05673,2,CUST-0288,Tiago,Oliveira,Tourist,HP,Electronic,2024-07-15,2024,7,Monday,9,Morning,Sandwich,SAND-167,1,4.28,4.28,4.28,No,Downtown
TRANS-05675,1,CUST-0239,Miguel,Martins,Regular,Dell,Pop,2024-06-16,2024,6,Sunday,13,Lunchtime,Hot Drink,HOT -108,1,2.45,2.45,2.45,No,Downtown
TRANS-05676,1,CUST-0269,Diogo,Martins,Regular,Dell,Electronic,2024-02-20,2024,2,Tuesday,12,Lunchtime,Hot Drink,HOT -139,2,2.36,4.71,4.71,No,Downtown
TRANS-05677,1,CUST-0303,Francisco,Fernandes,Tourist,HP,Fado,2024-05-14,2024,5,Tuesday,12,Lunchtime,Hot Drink,HOT -153,1,2.25,2.25,2.25,No,Downtown
TRANS-05678,1,CUST-0205,Diogo,Sousa,Regular,Dell,Pop,2024-03-30,2024,3,Saturday,14,Afternoon,Pastry,PAST-199,1,2.39,2.39,2.39,No,Downtown
TRANS-05679,1,CUST-0050,Francisco,Fernandes,Student,None,Indie,2024-10-26,2024,10,Saturday,19,Afternoon,Hot Drink,HOT -167,1,3.24,3.24,2.75,Yes,Downtown
TRANS-05679,2,CUST-0050,Francisco,Fernandes,Student,None,Indie,2024-10-26,2024,10,Saturday,19,Afternoon,Sandwich,SAND-169,1,4.2,4.2,4.2,No,Downtown
TRANS-05679,3,CUST-0050,Francisco,Fernandes,Student,None,Indie,2024-10-26,2024,10,Saturday,19,Afternoon,Pastry,PAST-136,1,2.37,2.37,2.37,No,Downtown
TRANS-05682,1,CUST-0331,Francisco,Fernandes,Regular,Lenovo,Indie,2024-06-04,2024,6,Tuesday,9,Morning,Hot Drink,HOT -141,1,3.35,3.35,3.35,No,Downtown
TRANS-05683,1,CUST-0294,Diogo,Rodrigues,Student,HP,Indie,2024-11-12,2024,11,Tuesday,10,Morning,Hot Drink,HOT -160,2,3.49,6.98,5.93,Yes,Downtown
TRANS-05683,2,CUST-0294,Diogo,Rodrigues,Student,HP,Indie,2024-11-12,2024,11,Tuesday,10,Morning,Cold Drink,COLD-159,1,3.24,3.24,2.75,Yes,Downtown
TRANS-05683,3,CUST-0294,Diogo,Rodrigues,Student,HP,Indie,2024-11-12,2024,11,Tuesday,10,Morning,Hot Drink,HOT -180,1,3.24,3.24,2.75,Yes,Downtown
TRANS-05686,1,CUST-0211,Francisco,Oliveira,Tourist,HP,Indie,2024-03-01,2024,3,Friday,20,Afternoon,Sandwich,SAND-151,2,3.74,7.49,6.36,Yes,Downtown
TRANS-05687,1,CUST-0054,Ana,Martins,Student,Lenovo,Indie,2024-02-29,2024,2,Thursday,11,Lunchtime,Sandwich,SAND-187,1,5.0,5.0,5.0,No,Downtown
TRANS-05688,1,CUST-0035,Mariana,Oliveira,Student,None,Pop,2024-10-03,2024,10,Thursday,15,Afternoon,Hot Drink,HOT -185,1,2.69,2.69,2.69,No,Downtown
TRANS-05688,2,CUST-0035,Mariana,Oliveira,student,None,Pop,2024-10-03,2024,10,Thursday,15,Afternoon,Cold Drink,COLD-191,2,4.19,8.39,8.39,No,Downtown
TRANS-05690,1,CUST-0085,Miguel,Sousa,Regular,HP,Pop,2024-10-19,2024,10,Saturday,11,Lunchtime,Hot Drink,HOT -108,1,3.38,3.38,3.38,No,Downtown
TRANS-05690,2,CUST-0085,Miguel,Sousa,Regular,HP,Pop,2024-10-19,2024,10,Saturday,11,Lunchtime,Sandwich,SAND-158,1,3.92,3.92,3.92,No,Downtown
TRANS-05692,1,CUST-0164,Miguel,Gomes,Tourist,None,Indie,2024-10-10,2024,10,Thursday,12,Lunchtime,Sandwich,SAND-107,2,3.66,7.31,7.31,No,Downtown
TRANS-05693,1,CUST-0329,Ana,Fernandes,Tourist,Apple,Indie,2024-01-03,2024,1,Wednesday,14,Afternoon,Pastry,PAST-124,1,1.53,1.53,1.53,No,Downtown
TRANS-05694,1,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-07-28,2024,7,Sunday,19,Afternoon,Pastry,PAST-150,1,1.5,1.5,1.5,No,Downtown
TRANS-05694,2,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-07-28,2024,7,Sunday,19,Afternoon,Cold Drink,COLD-101,2,3.63,7.27,7.27,No,Downtown
TRANS-05694,3,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-07-28,2024,7,Sunday,19,Afternoon,Sandwich,SAND-124,1,5.72,5.72,5.72,No,Campus
TRANS-05694,4,CUST-0140,Carolina,Goncalves,Student,,Pop,2024-07-28,2024,7,Sunday,19,Afternoon,Sandwich,SAND-194,2,5.02,10.03,10.03,No,Downtown
TRANS-05698,1,CUST-0306,Tiago,Rodrigues,Regular,Dell,Electronic,2024-08-21,2024,8,Wednesday,11,Lunchtime,Hot Drink,HOT -159,1,2.39,2.39,2.39,No,Downtown
TRANS-05698,2,CUST-0306,Tiago,Rodrigues,Regular,Dell,Electronic,2024-08-21,2024,8,Wednesday,11,Lunchtime,Pastry,PAST-157,1,1.76,1.76,1.76,No,Downtown
TRANS-05700,1,CUST-0059,Mariana,Gomes,Student,None,Electronic,2024-10-24,2024,10,Thursday,8,Morning,Pastry,PAST-123,1,2.32,2.32,2.32,No,Downtown
TRANS-05701,1,CUST-0211,Francisco,Oliveira,Tourist,HP,Indie,2024-12-13,2024,12,Friday,20,Afternoon,Cold Drink,COLD-114,1,4.5,4.5,4.5,No,Downtown
TRANS-05701,2,CUST-0211,Francisco,Oliveira,Tourist,HP,Indie,2024-12-13,2024,12,Friday,20,Afternoon,Hot Drink,HOT -125,2,2.86,5.71,5.71,No,Downtown
TRANS-05703,1,CUST-0226,Sofia,Fernandes,Student,Apple,Electronic,2024-04-27,2024,4,Saturday,8,Morning,Sandwich,SAND-173,1,4.49,4.49,4.49,No,Campus
TRANS-05703,2,CUST-0226,Sofia,Fernandes,Student,Apple,Electronic,2024-04-27,2024,4,Saturday,8,Morning,Sandwich,SAND-129,1,4.08,4.08,4.08,No,Downtown
TRANS-05705,1,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-02-29,2024,2,Thursday,18,Afternoon,Pastry,PAST-176,1,1.62,1.62,1.62,No,Downtown
TRANS-05705,2,CUST-0029,Ana,Rodrigues,Student,Lenovo,Electronic,2024-02-29,2024,2,Thursday,18,Afternoon,Cold Drink,COLD-168,1,3.06,3.06,3.06,No,Downtown
TRANS-05707,1,CUST-0011,Ana,Rodrigues,Tourist,None,Fado,2024-05-12,2024,5,Sunday,16,Afternoon,Sandwich,SAND-148,1,4.45,4.45,4.45,No,Downtown
TRANS-05708,1,CUST-0088,Sofia,Ferreira,Tourist,HP,Electronic,2024-04-14,2024,4,Sunday,9,Morning,Pastry,PAST-132,2,2.47,4.94,4.94,No,Downtown
TRANS-05709,1,CUST-0151,Mariana,Ferreira,Regular,None,Fado,2024-12-29,2024,12,Sunday,12,Lunchtime,Hot Drink,HOT -163,2,2.52,5.03,5.03,No,Downtown
TRANS-05710,1,CUST-0194,Miguel,Gomes,Tourist,None,Electronic,2024-07-02,2024,7,Tuesday,8,Morning,Pastry,PAST-128,2,1.6,3.2,3.2,No,Downtown
TRANS-05711,1,CUST-0016,Diogo,Martins,Student,Apple,Electronic,2024-01-06,2024,1,Saturday,15,Afternoon,Hot Drink,HOT -133,1,2.33,2.33,2.33,No,Downtown
TRANS-05712,1,CUST-0262,Sofia,Martins,Regular,Dell,Electronic,2024-03-17,2024,3,Sunday,14,Afternoon,Hot Drink,HOT -169,1,2.08,2.08,2.08,No,Downtown
TRANS-05712,2,CUST-0262,Sofia,Martins,Regular,Dell,Electronic,2024-03-17,2024,3,Sunday,14,Afternoon,Hot Drink,HOT -119,1,3.08,3.08,2.61,Yes,Downtown
TRANS-05714,1,CUST-0056,Diogo,Goncalves,Student,,Pop,2024-06-12,2024,6,Wednesday,20,Afternoon,Pastry,PAST-119,1,2.36,2.36,2.36,No,Downtown
TRANS-05714,2,CUST-0056,Diogo,Goncalves,Student,Dell,Pop,2024-06-12,2024,6,Wednesday,20,Afternoon,Cold Drink,COLD-107,2,4.35,8.69,8.69,No,Downtown
TRANS-05716,1,CUST-0218,Carolina,Sousa,Tourist,HP,Electronic,2024-12-16,2024,12,Monday,15,Afternoon,Hot Drink,HOT -174,2,3.22,6.43,6.43,No,Campus
TRANS-05717,1,CUST-0161,Carolina,Martins,Tourist,,Fado,2024-12-13,2024,12,Friday,15,Afternoon,Cold Drink,COLD-114,2,3.51,7.02,7.02,No,Downtown
TRANS-05718,1,CUST-0308,Sofia,Martins,Student,Lenovo,Pop,2024-08-17,2024,8,Saturday,10,Morning,Sandwich,SAND-148,1,3.58,3.58,3.04,Yes,Downtown
TRANS-05719,1,CUST-0305,Diogo,Oliveira,Tourist,Apple,Electronic,2024-08-26,2024,8,Monday,11,Lunchtime,Cold Drink,COLD-155,2,4.08,8.15,8.15,No,Downtown
TRANS-05720,1,CUST-0230,Miguel,Gomes,Student,Lenovo,Pop,2024-11-25,2024,11,Monday,19,Afternoon,Cold Drink,COLD-175,1,3.89,3.89,3.89,No,Downtown
TRANS-05721,1,CUST-0338,Miguel,Rodrigues,Regular,Lenovo,Electronic,2024-04-17,2024,4,Wednesday,9,Morning,Hot Drink,HOT -181,1,2.17,2.17,1.84,Yes,Downtown
TRANS-05721,2,CUST-0338,Miguel,Rodrigues,Regular,Lenovo,Electronic,2024-04-17,2024,4,Wednesday,9,Morning,Pastry,PAST-182,2,2.31,4.61,3.92,Yes,Downtown
TRANS-05723,1,CUST-0263,Miguel,Ferreira,Regular,Dell,Pop,2024-04-11,2024,4,Thursday,9,Morning,Hot Drink,HOT -130,1,2.69,2.69,2.28,Yes,Downtown
TRANS-05723,2,CUST-0263,Miguel,Ferreira,Regular,Dell,Pop,2024-04-11,2024,4,Thursday,9,Morning,Hot Drink,HOT -180,1,3.03,3.03,2.58,Yes,Downtown
TRANS-05725,1,CUST-0210,Sofia,Gomes,Student,None,Indie,2024-08-05,2024,8,Monday,19,Afternoon,Pastry,PAST-115,1,1.91,1.91,1.91,No,Downtown
TRANS-05725,2,CUST-0210,Sofia,Gomes,Student,None,Indie,2024-08-05,2024,8,Monday,19,Afternoon,Hot Drink,HOT -165,1,2.13,2.13,2.13,No,Downtown
TRANS-05727,1,CUST-0262,Sofia,Martins,Regular,Dell,Electronic,2024-05-02,2024,5,Thursday,20,Afternoon,Hot Drink,HOT -160,1,3.47,3.47,3.47,No,Downtown
TRANS-05727,2,CUST-0262,Sofia,Martins,Regular,Dell,Electronic,2024-05-02,2024,5,Thursday,20,Afternoon,Pastry,PAST-154,1,2.2,2.2,2.2,No,Downtown
TRANS-05729,1,CUST-0040,Mariana,Oliveira,Student,None,Indie,2024-03-08,2024,3,Friday,13,Lunchtime,Cold Drink,COLD-144,1,4.28,4.28,4.28,No,Downtown
TRANS-05729,2,CUST-0040,Mariana,Oliveira,Student,None,Indie,2024-03-08,2024,3,Friday,13,Lunchtime,Sandwich,SAND-145,2,5.22,10.44,10.44,No,Downtown
TRANS-05731,1,CUST-0313,Miguel,Oliveira,Regular,HP,Electronic,2024-02-29,2024,2,Thursday,20,Afternoon,Hot Drink,HOT -186,1,2.8,2.8,2.8,No,Downtown
TRANS-05731,2,CUST-0313,Miguel,Oliveira,Regular,HP,Electronic,2024-02-29,2024,2,Thursday,20,Afternoon,Cold Drink,COLD-154,1,2.62,2.62,2.62,No,Downtown
TRANS-05733,1,CUST-0281,Carolina,Rodrigues,Student,Apple,Pop,2024-04-10,2024,4,Wednesday,12,Lunchtime,Hot Drink,HOT -185,1,2.31,2.31,2.31,No,Downtown
TRANS-05734,1,CUST-0032,Sofia,Ferreira,Regular,Dell,Indie,2024-04-03,2024,4,Wednesday,16,Afternoon,Cold Drink,COLD-167,1,4.45,4.45,4.45,No,Downtown
TRANS-05735,1,CUST-0161,Carolina,Martins,Tourist,HP,Fado,2024-10-30,2024,10,Wednesday,17,Afternoon,Hot Drink,HOT -111,1,2.69,2.69,2.69,No,Downtown
TRANS-05736,1,CUST-0056,Diogo,Goncalves,Student,Dell,Pop,2024-09-07,2024,9,Saturday,13,Lunchtime,Pastry,PAST-156,1,2.18,2.18,2.18,No,Downtown
TRANS-05736,2,CUST-0056,Diogo,Goncalves,Student,Dell,Pop,2024-09-07,2024,9,Saturday,13,Lunchtime,Sandwich,SAND-141,2,3.5,7.01,7.01,No,Downtown
TRANS-05738,1,CUST-0100,Sofia,Oliveira,Tourist,Dell,Pop,2024-09-16,2024,9,Monday,9,Morning,Cold Drink,COLD-169,1,3.54,3.54,3.54,No,Downtown
TRANS-05739,1,CUST-0083,Ana,Rodrigues,Regular,None,Pop,2024-02-01,2024,2,Thursday,8,Morning,Sandwich,SAND-160,1,4.11,4.11,4.11,No,Downtown
TRANS-05740,1,CUST-0202,Tiago,Ferreira,Regular,None,Fado,2024-06-17,2024,6,Monday,12,Lunchtime,Cold Drink,COLD-130,1,2.71,2.71,2.71,No,Downtown
TRANS-05741,1,CUST-0068,Tiago,Martins,Student,None,Fado,2024-07-20,2024,7,Saturday,20,Afternoon,Cold Drink,COLD-177,1,3.55,3.55,3.55,No,Downtown
TRANS-05741,2,CUST-0068,Tiago,Martins,Student,None,Fado,2024-07-20,2024,7,Saturday,20,Afternoon,Sandwich,SAND-159,2,3.9,7.8,7.8,No,Downtown
TRANS-05741,3,CUST-0068,Tiago,Martins,Student,None,Fado,2024-07-20,2024,7,Saturday,20,Afternoon,Sandwich,SAND-174,2,4.72,9.44,9.44,No,Downtown
TRANS-05744,1,CUST-0313,Miguel,Oliveira,Regular,HP,Electronic,2024-12-13,2024,12,Friday,11,Lunchtime,Hot Drink,HOT -140,2,2.74,5.48,5.48,No,Downtown
TRANS-05745,1,CUST-0330,Mariana,Fernandes,Tourist,Dell,Indie,2024-12-14,2024,12,Saturday,14,Afternoon,Sandwich,SAND-106,1,3.81,3.81,3.81,No,Downtown
TRANS-05746,1,CUST-0320,Tiago,Gomes,Regular,Apple,Fado,2024-09-30,2024,9,Monday,14,Afternoon,Pastry,PAST-117,1,1.7,1.7,1.7,No,Downtown
TRANS-05747,1,CUST-0064,Miguel,Goncalves,Student,HP,Pop,2024-06-09,2024,6,Sunday,20,Afternoon,Pastry,PAST-164,1,2.44,2.44,2.08,Yes,Downtown
TRANS-05747,2,CUST-0064,Miguel,Goncalves,Student,HP,Pop,2024-06-09,2024,6,Sunday,20,Afternoon,Pastry,PAST-199,1,1.63,1.63,1.63,No,Downtown
TRANS-05749,1,CUST-0234,Mariana,Goncalves,Regular,Dell,Pop,2024-02-29,2024,2,Thursday,19,Afternoon,Sandwich,SAND-102,2,4.28,8.56,8.56,No,Downtown
TRANS-05750,1,CUST-0217,Diogo,Sousa,Student,,Indie,2024-08-11,2024,8,Sunday,13,Lunchtime,Sandwich,SAND-154,2,4.25,8.5,8.5,No,Downtown
TRANS-05750,2,CUST-0217,Diogo,Sousa,Student,None,Indie,2024-08-11,2024,8,Sunday,13,Lunchtime,Sandwich,SAND-137,2,5.64,11.28,11.28,No,Downtown
TRANS-05752,1,CUST-0297,Francisco,Oliveira,Regular,Apple,Fado,2024-02-12,2024,2,Monday,18,Afternoon,Hot Drink,HOT -108,2,2.66,5.33,5.33,No,Downtown
TRANS-05753,1,CUST-0299,Tiago,Rodrigues,Regular,Apple,Fado,2024-08-19,2024,8,Monday,11,Lunchtime,Hot Drink,HOT -155,1,2.62,2.62,2.62,No,Downtown
TRANS-05754,1,CUST-0038,Ana,Rodrigues,Student,Dell,Electronic,2024-03-22,2024,3,Friday,9,Morning,Pastry,PAST-190,2,2.11,4.22,3.58,Yes,Downtown
TRANS-05755,1,CUST-0229,Francisco,Rodrigues,Student,None,Pop,2024-08-09,2024,8,Friday,18,Afternoon,Cold Drink,COLD-139,1,3.2,3.2,2.72,Yes,Campus
TRANS-05755,2,CUST-0229,Francisco,Rodrigues,Student,None,Pop,2024-08-09,2024,8,Friday,18,Afternoon,Cold Drink,COLD-196,1,2.77,2.77,2.77,No,Downtown
TRANS-05757,1,CUST-0348,Carolina,Goncalves,Student,Lenovo,Electronic,2024-05-06,2024,5,Monday,9,Morning,Cold Drink,COLD-190,1,2.67,2.67,2.67,No,Downtown
TRANS-05758,1,CUST-0299,Tiago,Rodrigues,Regular,Apple,Fado,2024-07-12,2024,7,Friday,16,Afternoon,Pastry,PAST-131,1,2.37,2.37,2.37,No,Campus
TRANS-05759,1,CUST-0025,Sofia,Fernandes,Tourist,HP,Indie,2024-03-27,2024,3,Wednesday,20,Afternoon,Cold Drink,COLD-165,1,3.4,3.4,3.4,No,Downtown
TRANS-05760,1,CUST-0249,Carolina,Oliveira,Tourist,Dell,Pop,2024-03-31,2024,3,Sunday,10,Morning,Sandwich,SAND-103,1,6.36,6.36,6.36,No,Downtown
TRANS-05761,1,CUST-0330,Mariana,Fernandes,Tourist,Dell,Indie,2024-02-09,2024,2,Friday,11,Lunchtime,Hot Drink,HOT -147,2,2.96,5.93,5.04,Yes,Downtown
TRANS-05761,2,CUST-0330,Mariana,Fernandes,Tourist,Dell,Indie,2024-02-09,2024,2,Friday,11,Lunchtime,Cold Drink,COLD-130,1,3.33,3.33,3.33,No,Downtown
TRANS-05763,1,CUST-0303,Francisco,Fernandes,Tourist,HP,Fado,2024-05-27,2024,5,Monday,17,Afternoon,Cold Drink,COLD-137,1,3.49,3.49,3.49,No,Downtown
TRANS-05764,1,CUST-0106,Sofia,Gomes,Regular,Lenovo,Fado,2024-08-06,2024,8,Tuesday,15,Afternoon,Hot Drink,HOT -162,1,2.74,2.74,2.74,No,Downtown
TRANS-05765,1,CUST-0087,Mariana,Sousa,Regular,Apple,Indie,2024-05-28,2024,5,Tuesday,13,Lunchtime,Pastry,PAST-158,1,2.43,2.43,2.43,No,Downtown
TRANS-05766,1,CUST-0170,Sofia,Goncalves,Regular,Apple,Fado,2024-07-06,2024,7,Saturday,12,Lunchtime,Sandwich,SAND-173,2,4.81,9.61,9.61,No,Downtown
TRANS-05767,1,CUST-0130,Ana,Gomes,Regular,Dell,Electronic,2024-08-31,2024,8,Saturday,10,Morning,Hot Drink,HOT -159,1,2.06,2.06,1.75,Yes,Downtown
TRANS-05768,1,CUST-0036,Ana,Martins,Regular,None,Indie,2024-03-30,2024,3,Saturday,16,Afternoon,Sandwich,SAND-112,1,3.83,3.83,3.83,No,Downtown
TRANS-05769,1,CUST-0047,Sofia,Gomes,Regular,Apple,Fado,2024-07-16,2024,7,Tuesday,17,Afternoon,Sandwich,SAND-176,1,6.0,6.0,6.0,No,Downtown
TRANS-05770,1,CUST-0140,Carolina,Goncalves,student,HP,Pop,2024-06-07,2024,6,Friday,10,Morning,Hot Drink,HOT -183,1,2.28,2.28,2.28,No,Downtown
TRANS-05770,2,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-06-07,2024,6,Friday,10,Morning,Sandwich,SAND-149,1,5.99,5.99,5.99,No,Downtown
TRANS-05772,1,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-09-09,2024,9,Monday,8,Morning,Sandwich,SAND-102,1,5.25,5.25,5.25,No,Downtown
TRANS-05772,2,CUST-0140,Carolina,Goncalves,Student,HP,Pop,2024-09-09,2024,9,Monday,8,Morning,Cold Drink,COLD-185,1,4.44,4.44,4.44,No,Downtown
TRANS-05774,1,CUST-0139,Francisco,Fernandes,Tourist,HP,Indie,2024-08-28,2024,8,Wednesday,9,Morning,Hot Drink,HOT -122,1,2.66,2.66,2.26,Yes,Downtown
TRANS-05774,2,CUST-0139,Francisco,Fernandes,Tourist,HP,Indie,2024-08-28,2024,8,Wednesday,9,Morning,Sandwich,SAND-112,1,3.63,3.63,3.63,No,Downtown
TRANS-05774,3,CUST-0139,Francisco,Fernandes,Tourist,HP,Indie,2024-08-28,2024,8,Wednesday,9,Morning,Pastry,PAST-106,2,2.06,4.12,3.5,Yes,Downtown
TRANS-05777,1,CUST-0139,Francisco,Fernandes,Tourist,HP,Indie,2024-03-13,2024,3,Wednesday,11,Lunchtime,Pastry,PAST-180,1,1.97,1.97,1.97,No,Downtown
TRANS-05778,1,CUST-0225,Mariana,Martins,Regular,Lenovo,Indie,2024-07-19,2024,7,Friday,19,Afternoon,Cold Drink,COLD-162,1,2.9,2.9,2.9,No,Downtown
TRANS-05778,2,CUST-0225,Mariana,Martins,Regular,Lenovo,Indie,2024-07-19,2024,7,Friday,19,Afternoon,Hot Drink,HOT -180,1,2.8,2.8,2.8,No,Downtown
TRANS-05780,1,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-02-21,2024,2,Wednesday,16,Afternoon,Sandwich,SAND-162,1,4.52,4.52,4.52,No,Downtown
TRANS-05780,2,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-02-21,2024,2,Wednesday,16,Afternoon,Cold Drink,COLD-174,1,3.5,3.5,2.98,Yes,Downtown
TRANS-05780,3,CUST-0296,Ana,Rodrigues,Student,HP,Fado,2024-02-21,2024,2,Wednesday,16,Afternoon,Cold Drink,COLD-139,2,3.67,7.34,7.34,No,Downtown
TRANS-05783,1,CUST-0332,Ana,Goncalves,Tourist,Dell,Electronic,2024-06-07,2024,6,Friday,16,Afternoon,Cold Drink,COLD-124,3,4.15,12.46,12.46,No,Downtown
TRANS-05784,1,CUST-0350,Mariana,Martins,Tourist,Dell,Electronic,2024-02-29,2024,2,Thursday,9,Morning,Sandwich,SAND-168,1,6.02,6.02,6.02,No,Downtown
TRANS-05784,2,CUST-0350,Mariana,Martins,Tourist,Dell,Electronic,2024-02-29,2024,2,Thursday,9,Morning,Sandwich,SAND-193,1,4.86,4.86,4.86,No,Downtown
TRANS-05786,1,CUST-0010,Ana,Gomes,Student,Apple,Indie,2024-08-04,2024,8,Sunday,9,Morning,Pastry,PAST-197,1,1.71,1.71,1.46,Yes,Downtown
TRANS-05786,2,CUST-0010,Ana,Gomes,Student,Apple,Indie,2024-08-04,2024,8,Sunday,9,Morning,Hot Drink,HOT -134,1,2.77,2.77,2.35,Yes,Downtown
TRANS-05788,1,CUST-0016,Diogo,Martins,Student,Apple,Electronic,2024-12-19,2024,12,Thursday,14,Afternoon,Pastry,PAST-132,1,1.5,1.5,1.5,No,Downtown
TRANS-05788,2,CUST-0016,Diogo,Martins,Student,Apple,Electronic,2024-12-19,2024,12,Thursday,14,Afternoon,Sandwich,SAND-188,1,3.71,3.71,3.71,No,Downtown
TRANS-05790,1,CUST-0191,Ana,Goncalves,Student,Dell,Pop,2024-01-19,2024,1,Friday,16,Afternoon,Pastry,PAST-117,2,1.56,3.13,2.66,Yes,Downtown
TRANS-05790,2,CUST-0191,Ana,Goncalves,Student,Dell,Pop,2024-01-19,2024,1,Friday,16,Afternoon,Sandwich,SAND-132,1,4.53,4.53,4.53,No,Downtown
TRANS-05792,1,CUST-0200,Ana,Ferreira,Student,Dell,Electronic,2024-05-26,2024,5,Sunday,17,Afternoon,Pastry,PAST-165,2,2.49,4.98,4.98,No,Downtown
TRANS-05793,1,CUST-0315,Carolina,Gomes,Student,HP,Electronic,2024-01-11,2024,1,Thursday,20,Afternoon,Pastry,PAST-115,1,2.47,2.47,2.47,No,Downtown
TRANS-05793,2,CUST-0315,Carolina,Gomes,Student,HP,Electronic,2024-01-11,2024,1,Thursday,20,Afternoon,Cold Drink,COLD-140,1,4.47,4.47,3.8,Yes,Downtown
TRANS-05793,3,CUST-0315,Carolina,Gomes,Student,HP,Electronic,2024-01-11,2024,1,Thursday,20,Afternoon,Hot Drink,HOT -110,2,2.54,5.09,5.09,No,Downtown
TRANS-05796,1,CUST-0150,Carolina,Rodrigues,Regular,HP,Fado,2024-10-30,2024,10,Wednesday,18,Afternoon,Sandwich,SAND-131,1,5.14,5.14,5.14,No,Downtown
TRANS-05797,1,CUST-0148,Carolina,Martins,Student,,Electronic,2024-02-17,2024,2,Saturday,10,Morning,Sandwich,SAND-161,1,3.57,3.57,3.57,No,Downtown
TRANS-05797,2,CUST-0148,Carolina,Martins,Student,None,Electronic,2024-02-17,2024,2,Saturday,10,Morning,Cold Drink,COLD-194,1,2.89,2.89,2.89,No,Downtown
TRANS-05799,1,CUST-0267,Ana,Martins,Regular,Dell,Indie,2024-09-10,2024,9,Tuesday,17,Afternoon,Hot Drink,HOT -118,1,2.36,2.36,2.36,No,Downtown
TRANS-05800,1,CUST-0301,Diogo,Ferreira,Regular,HP,Electronic,2024-03-27,2024,3,Wednesday,17,Afternoon,Sandwich,SAND-116,1,5.97,5.97,5.97,No,Downtown
